time,beach.x,presence,bluebottles,crt_salt,crt_temp,crt_u,crt_v,wnd_sfcWindspeed,wnd_uas,wnd_vas,wave_hs,wave_t01,wave_fp,wave_sin_dir,wave_cos_dir,wave_dir,wnd_dir
2017-09-20,1,0,0,35.677513,17.634659,-0.119327374,-0.14160588,3.27734375,-0.4072265625,-1.5517578125,1.5098333,7.2787495,0.108,0.16899073,-0.98477125,170.26265,194.7045088349193
2017-09-21,1,0,0,35.66744,17.798096,-0.14404736,-0.20081179,4.599609375,-0.97265625,-4.0009765625,1.2100836,6.7483335,0.10875001,0.46824634,-0.85306937,151.23778,193.66381296290027
2017-09-22,1,0,0,35.660725,17.93039,-0.11993774,-0.17670217,4.21484375,-1.2802734375,-3.74609375,0.9968334,5.8612494,0.12270835,0.87073016,-0.23899032,105.348076,198.8684915752876
2017-09-23,1,0,0,35.660725,17.9693,-0.11413923,-0.16479996,6.6328125,0.2509765625,-4.8798828125,1.3331667,5.4599996,0.13816668,0.85909945,0.5023347,59.68422,177.05582295529598
2017-09-24,1,0,0,35.66576,18.078247,-0.018311106,-0.03875851,5.33203125,4.5185546875,-0.8310546875,1.3247501,7.4270825,0.11066667,0.78411484,0.62027687,51.654114,100.42140077495594
2017-09-25,1,0,0,35.674156,18.039337,0.08239998,0.09460738,5.927734375,5.39453125,2.0087890625,1.1419165,7.584999,0.10479167,0.68400407,-0.016475854,91.37983,69.5759226669694
2017-09-26,1,0,0,35.695976,17.875916,-0.0695822,-0.067751095,4.5,-2.5869140625,0.7509765625,1.6305833,6.972916,0.10270834,0.18464895,-0.9812649,169.34302,286.18791928983234
2017-09-27,1,0,0,35.695976,18.140503,-0.18707846,-0.24384288,6.3125,-1.57421875,-4.9482421875,1.9333333,6.4395833,0.12033335,0.79711133,0.055571973,86.01198,197.64779053171912
2017-09-28,1,1,2,35.695976,18.288376,-0.02929777,-0.050050355,5.6796875,4.5390625,0.8447265625,1.264,7.761666,0.117708325,0.85762113,0.06347611,85.76701,79.45776838771519
2017-09-29,1,0,0,35.709404,18.249466,0.0491348,0.06042665,3.828125,3.4169921875,-0.8447265625,1.0162501,7.1912503,0.10512501,0.22006117,-0.9744827,167.2747,103.88588142827592
2017-09-30,1,0,0,35.719475,18.187195,0.020142216,0.024109622,5.248046875,2.94921875,2.4521484375,1.5305834,7.0304165,0.09,0.16092317,-0.98547345,170.72572,50.257935206208856
2017-10-01,1,0,0,35.72283,18.30394,-0.122989595,-0.14404736,3.41015625,-2.20703125,-1.3173828125,1.5397501,7.255833,0.097833335,0.17054671,-0.98481464,170.17517,239.166910621529
2017-10-02,1,0,0,35.699333,18.57631,-0.21973327,-0.2722251,5.947265625,-2.38671875,-4.9453125,1.3944165,5.972916,0.13416667,0.70360166,-0.26671878,110.76054,205.7629991164214
2017-10-03,1,0,0,35.706047,18.817566,-0.20111698,-0.27161473,6.09375,-1.8955078125,-4.3046875,1.2589167,5.69,0.155625,0.9712493,0.211438,77.718506,203.76560948846603
2017-10-04,1,0,0,35.70101,18.965424,-0.17761773,-0.23438215,2.947265625,0.13671875,2.0849609375,1.01225,6.2516656,0.123375006,0.99593306,-0.0033558656,90.19306,3.751729070525984
2017-10-05,1,0,0,35.689262,19.230011,-0.17303994,-0.23895992,6.1171875,-0.8447265625,-2.30859375,1.0409167,5.717083,0.13679166,0.9666214,0.22338915,76.98722,200.09783793898504
2017-10-06,1,0,0,35.69262,19.191101,-0.064088866,-0.049745172,8.076171875,0.7548828125,7.90234375,2.324417,6.7479167,0.11704167,0.3512187,-0.8574721,157.72609,5.45670435351758
2017-10-07,1,0,0,35.697655,19.089935,-0.04119999,-0.03540147,3.755859375,0.3681640625,2.4931640625,1.8980001,7.352083,0.10470834,0.1928954,-0.9731872,168.78871,8.400126496947337
2017-10-08,1,0,1,35.675835,19.253372,-0.16632588,-0.22431104,4.5859375,-0.4912109375,-3.88671875,1.5569167,7.86375,0.102375,0.65481216,-0.7424655,138.58954,187.20296251169844
2017-10-09,1,0,0,35.669117,19.416794,-0.0051881466,0.0003051851,5.240234375,-0.4208984375,3.3427734375,1.6317497,7.3845825,0.10179167,0.70914984,-0.6904023,134.23256,352.8234864696452
2017-10-10,1,0,0,35.670795,19.32341,-0.09033479,-0.105288856,6.134765625,-4.1728515625,-3.89453125,1.4516667,5.822916,0.12645833,0.7001324,-0.57201976,129.24939,226.9758895218096
2017-10-11,1,0,0,35.62044,19.206665,-0.16754662,-0.237434,6.359375,-1.4423828125,-5.3134765625,1.4505833,5.482916,0.1495,0.93440443,0.34754872,69.59748,195.18737847695897
2017-10-12,1,0,0,35.615406,19.292282,-0.102847375,-0.11810663,3.994140625,0.3505859375,2.890625,1.2945832,6.237084,0.12779167,0.72322994,-0.19784296,105.29923,6.9152735944264805
2017-10-13,1,0,0,35.617085,19.346756,-0.03875851,-0.030823695,6.6171875,-2.90625,1.4013671875,1.2105,5.2170825,0.15475,0.76555157,-0.45898867,120.944916,295.74293992392666
2017-10-14,1,0,0,35.593586,18.996552,0.0021362957,0.022888882,5.673828125,-3.6259765625,4.0849609375,1.5684999,5.397083,0.16000001,0.60331625,-0.76908225,141.88715,318.4064437549947
2017-10-15,1,0,0,35.60198,19.004333,-0.093691826,-0.101931825,3.83984375,-3.6044921875,-0.3818359375,1.1311668,6.0695825,0.121416666,0.880234,-0.4237579,115.70687,263.95301825253244
2017-10-16,1,0,0,35.61205,19.019897,-0.109866634,-0.1330607,4.587890625,-3.4072265625,-2.5439453125,1.2885834,6.36125,0.119625024,0.97713023,0.17458837,79.8696,233.25379430462408
2017-10-17,1,0,0,35.605335,19.222229,-0.17761773,-0.22705771,6.43359375,-3.6787109375,-5.125,1.5680834,6.357083,0.11712501,0.9417434,0.33626604,70.35,215.67068137803585
2017-10-18,1,0,0,35.615406,19.159973,-0.2191229,-0.28412732,8.630859375,-4.0078125,-7.4013671875,2.0023336,6.2774987,0.11654166,0.90369815,0.4255021,64.78681,208.4353784256172
2017-10-19,1,1,2,35.60198,19.191101,-0.17181921,-0.22675252,6.39453125,-2.37890625,-4.15234375,2.0008335,6.6566663,0.11433334,0.89396375,0.4480702,63.379173,209.8086914937703
2017-10-20,1,0,0,35.571762,19.136627,0.0076296274,0.036927395,10.380859375,-0.45703125,10.2822265625,2.3766668,6.440418,0.12104168,0.50073975,-0.6942318,144.1976,357.4549542431855
2017-10-21,1,0,0,35.581837,18.934296,0.035096288,0.053407393,3.96484375,0.2763671875,2.9990234375,1.4694167,5.9529166,0.13808332,0.49141946,-0.86278063,150.33519,5.26507303408863
2017-10-22,1,0,0,35.58016,19.02768,-0.07293924,-0.05859554,4.05859375,-0.2412109375,3.2177734375,1.2104999,6.3366666,0.12533335,0.4318756,-0.8987005,154.33311,355.7130081072455
2017-10-23,1,0,0,35.6238,18.747528,-0.06164739,-0.0634785,4.455078125,-0.671875,-1.0908203125,1.2096667,6.651249,0.10929167,0.24067843,-0.9704189,166.07085,211.6303919447118
2017-10-24,1,0,0,35.625477,18.98877,-0.1309244,-0.18738365,5.22265625,-1.65625,-3.7158203125,1.0535834,6.0462494,0.103125,0.72515225,-0.579501,128.62988,204.02393364376653
2017-10-26,1,0,0,35.60198,19.743652,-0.13885921,-0.106509596,7.845703125,0.8916015625,7.4541015625,1.3105834,5.247917,0.14358334,0.8424303,-0.44918466,118.06659,6.820869094279374
2017-10-27,1,0,0,35.58016,19.782562,-0.07599109,-0.08239998,4.60546875,-0.1103515625,3.15234375,1.58525,6.152916,0.1381667,0.7413327,-0.66852236,132.04366,357.99511140986647
2017-10-28,1,0,0,35.607014,20.078278,-0.17975402,-0.27802363,5.64453125,-2.3017578125,-4.9501953125,1.3038334,6.2016664,0.12679167,0.93277985,-0.33200684,109.59231,204.93763768995703
2017-10-29,1,1,2,35.63387,20.584122,-0.14160588,-0.22400586,4.927734375,-1.7109375,-4.2841796875,1.1966668,5.665417,0.14033334,0.9736263,0.055218175,86.754005,201.76987755379932
2017-10-30,1,0,0,35.65401,20.591904,0.044251837,0.039674062,9.39453125,3.2958984375,6.197265625,1.84475,5.9925,0.13574998,0.55811787,-0.46873435,130.02516,28.005433226631222
2017-11-02,1,0,0,35.699333,19.844818,-0.012817774,0.003357036,3.92578125,-1.21484375,-1.609375,2.0448334,7.994167,0.103666656,0.37183002,-0.92207927,158.03815,217.0474895746379
2017-11-03,1,0,0,35.694298,19.96933,-0.043946654,-0.05157628,5.078125,-1.53125,2.83984375,1.5330838,6.429999,0.11562499,0.679552,-0.72230935,136.74701,331.6663561312841
2017-11-04,1,0,0,35.67919,20.00824,-0.04486221,-0.035706654,5.65234375,-3.8525390625,3.8193359375,1.8495001,6.105417,0.111750014,0.624589,-0.7596908,140.57425,314.7520310156904
2017-11-05,1,0,0,35.659046,19.907074,-0.13977477,-0.1699881,7.478515625,-5.6318359375,-3.5673828125,1.9923334,6.2004166,0.11245834,0.87939245,-0.2973167,108.680046,237.64853851398885
2017-11-08,1,0,0,35.615406,19.393448,-0.019837031,-0.009765923,3.490234375,-1.0634765625,2.25390625,1.9119169,7.5933337,0.10074999,0.2717397,-0.9621758,164.22914,334.7403235010421
2017-11-09,1,0,0,35.608692,19.533524,-0.14496292,-0.17273477,3.14453125,-1.0,-0.82421875,1.2941668,7.6158333,0.09420834,0.31052202,-0.9502699,161.90402,230.50401327937604
2017-11-10,1,0,0,35.53148,19.953766,-0.13428144,-0.17273477,2.55859375,-1.8095703125,0.1455078125,1.3461667,9.410417,0.07145835,0.21286069,-0.9759634,167.69629,274.59727067436336
2017-11-11,1,0,0,35.53987,20.039368,-0.1678518,-0.2026429,4.09765625,-3.8662109375,-0.8642578125,1.1850835,7.0300007,0.08558334,0.46174833,-0.87316567,152.12918,257.39919153633394
2017-11-12,1,0,0,35.546585,20.04715,-0.1330607,-0.1657155,3.62109375,-3.5361328125,-0.5146484375,1.0960833,6.5062504,0.098,0.58988047,-0.803752,143.72475,261.71931775727825
2017-11-13,1,1,2,35.489517,20.109406,-0.22247994,-0.26978362,3.599609375,-3.5009765625,-0.31640625,0.9520834,5.664583,0.114916675,0.7484653,-0.6615824,131.47406,264.8358337059598
2017-11-14,1,0,1,35.491196,20.04715,-0.22766808,-0.28962067,4.4765625,-3.44921875,-2.4931640625,0.93691677,4.79,0.16629167,0.92924005,-0.28923878,107.289474,234.13984676659624
2017-11-16,1,0,1,35.47609,19.875946,-0.36072877,-0.46327096,8.775390625,-5.08984375,-7.0654296875,1.4034168,4.755833,0.16670834,0.902503,0.42886606,64.5831,215.76848804033472
2017-11-17,1,0,1,35.477768,19.346756,-0.35798213,-0.45167392,8.978515625,-6.6708984375,-5.984375,1.5393335,4.9874997,0.158,0.9358551,0.34208682,69.92092,228.10513859398503
2017-11-18,1,0,0,35.47441,18.887604,-0.31678212,-0.3991821,7.166015625,-6.6279296875,-2.2626953125,1.5160834,5.1016665,0.15658332,0.97083443,0.23898356,76.17085,251.15071375571395
2017-11-19,1,0,0,35.469376,20.210571,-0.33417767,-0.39796138,4.96875,-4.5,1.9140625,1.2565835,5.6608334,0.12704167,0.99062556,0.11499212,83.378716,293.0423406107295
2017-11-20,1,0,0,35.48616,19.977112,-0.2764977,-0.32654804,4.1640625,-3.8916015625,1.4296875,1.49125,6.851249,0.0865,0.99431294,-0.10122094,95.81268,290.1722046226194
2017-11-21,1,0,0,35.499588,19.8526,-0.30793175,-0.37720877,3.568359375,-3.4443359375,0.0556640625,1.1982502,6.299167,0.11358333,0.98836875,-0.15205093,98.74583,270.92587897697985
2017-11-22,1,0,0,35.516373,20.350662,-0.2764977,-0.3521836,3.646484375,-2.4169921875,-1.72265625,0.99816656,5.453333,0.13275,0.9875197,-0.15581954,98.966705,234.52149166669508
2017-11-24,1,0,0,35.526443,20.319534,-0.25452438,-0.36194953,5.52734375,-3.0751953125,-4.5498046875,1.0181667,5.2029166,0.15016665,0.9912165,0.1266769,82.71711,214.05460788722945
2017-11-25,1,0,0,35.53987,20.825378,-0.23834956,-0.32319102,4.033203125,-2.8662109375,-2.7109375,1.1650001,6.0449996,0.12283335,0.9829919,0.17915492,79.670944,226.5947603296752
2017-11-26,1,0,0,35.54323,20.778687,-0.25849178,-0.3460799,6.5,-3.5830078125,-5.27734375,1.6350836,6.0874996,0.119124986,0.92133504,0.38636526,67.24908,214.1742114221216
