date,beach.x,presence,bluebottles,beach_key,surf_club,slsa_branch,state,lat.x,lon.x,length,orientation,embaymentisation,beach
18/06/2017,Coogee Beach,0,None,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
19/06/2017,Coogee Beach,0,None,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
20/06/2017,Coogee Beach,0,None,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
21/06/2017,Coogee Beach,0,None,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
22/06/2017,Coogee Beach,0,None,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
23/06/2017,Coogee Beach,0,None,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
24/06/2017,Coogee Beach,0,None,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
25/06/2017,Coogee Beach,0,None,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
26/06/2017,Coogee Beach,0,None,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
27/06/2017,Coogee Beach,0,None,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
28/06/2017,Coogee Beach,0,None,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
29/06/2017,Coogee Beach,0,None,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
30/06/2017,Coogee Beach,0,None,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
1/07/2017,Coogee Beach,0,None,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
2/07/2017,Coogee Beach,0,None,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
3/07/2017,Coogee Beach,0,None,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
4/07/2017,Coogee Beach,0,None,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
5/07/2017,Coogee Beach,0,None,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
7/07/2017,Coogee Beach,0,None,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
8/07/2017,Coogee Beach,0,None,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
9/07/2017,Coogee Beach,0,None,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
10/07/2017,Coogee Beach,0,None,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
11/07/2017,Coogee Beach,0,None,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
12/07/2017,Coogee Beach,0,None,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
13/07/2017,Coogee Beach,0,None,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
14/07/2017,Coogee Beach,0,None,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
15/07/2017,Coogee Beach,0,None,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
16/07/2017,Coogee Beach,0,None,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
17/07/2017,Coogee Beach,0,None,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
18/07/2017,Coogee Beach,0,None,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
19/07/2017,Coogee Beach,0,None,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
20/07/2017,Coogee Beach,0,None,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
21/07/2017,Coogee Beach,0,None,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
22/07/2017,Coogee Beach,0,None,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
23/07/2017,Coogee Beach,0,None,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
24/07/2017,Coogee Beach,0,None,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
25/07/2017,Coogee Beach,0,None,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
26/07/2017,Coogee Beach,1,Some,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
27/07/2017,Coogee Beach,0,None,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
28/07/2017,Coogee Beach,0,None,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
29/07/2017,Coogee Beach,0,None,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
30/07/2017,Coogee Beach,0,None,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
31/07/2017,Coogee Beach,0,None,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
1/08/2017,Coogee Beach,0,None,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
2/08/2017,Coogee Beach,0,None,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
3/08/2017,Coogee Beach,0,None,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
4/08/2017,Coogee Beach,0,None,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
5/08/2017,Coogee Beach,0,None,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
6/08/2017,Coogee Beach,0,None,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
7/08/2017,Coogee Beach,0,None,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
8/08/2017,Coogee Beach,0,None,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
9/08/2017,Coogee Beach,0,None,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
10/08/2017,Coogee Beach,0,None,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
11/08/2017,Coogee Beach,0,None,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
12/08/2017,Coogee Beach,0,None,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
13/08/2017,Coogee Beach,0,None,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
14/08/2017,Coogee Beach,0,None,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
15/08/2017,Coogee Beach,0,None,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
16/08/2017,Coogee Beach,0,None,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
17/08/2017,Coogee Beach,0,None,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
18/08/2017,Coogee Beach,0,None,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
19/08/2017,Coogee Beach,0,None,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
20/08/2017,Coogee Beach,0,None,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
21/08/2017,Coogee Beach,0,None,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
22/08/2017,Coogee Beach,0,None,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
23/08/2017,Coogee Beach,0,None,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
24/08/2017,Coogee Beach,0,None,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
25/08/2017,Coogee Beach,0,None,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
26/08/2017,Coogee Beach,0,None,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
27/08/2017,Coogee Beach,0,None,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
28/08/2017,Coogee Beach,0,None,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
29/08/2017,Coogee Beach,0,None,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
30/08/2017,Coogee Beach,0,None,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
31/08/2017,Coogee Beach,0,None,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
1/09/2017,Coogee Beach,0,None,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
2/09/2017,Coogee Beach,0,None,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
3/09/2017,Coogee Beach,0,None,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
4/09/2017,Coogee Beach,0,None,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
5/09/2017,Coogee Beach,0,None,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
6/09/2017,Coogee Beach,0,None,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
7/09/2017,Coogee Beach,0,None,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
8/09/2017,Coogee Beach,0,None,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
9/09/2017,Coogee Beach,0,None,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
10/09/2017,Coogee Beach,0,None,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
11/09/2017,Coogee Beach,0,None,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
12/09/2017,Coogee Beach,0,None,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
13/09/2017,Coogee Beach,0,None,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
14/09/2017,Coogee Beach,0,None,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
15/09/2017,Coogee Beach,0,None,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
16/09/2017,Coogee Beach,0,None,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
17/09/2017,Coogee Beach,0,None,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
18/09/2017,Coogee Beach,0,None,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
19/09/2017,Coogee Beach,0,None,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
20/09/2017,Coogee Beach,0,None,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
21/09/2017,Coogee Beach,0,None,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
22/09/2017,Coogee Beach,0,None,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
23/09/2017,Coogee Beach,0,None,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
24/09/2017,Coogee Beach,0,None,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
25/09/2017,Coogee Beach,0,None,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
26/09/2017,Coogee Beach,0,None,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
27/09/2017,Coogee Beach,0,None,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
28/09/2017,Coogee Beach,1,Some,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
29/09/2017,Coogee Beach,0,None,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
30/09/2017,Coogee Beach,0,None,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
1/10/2017,Coogee Beach,0,None,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
2/10/2017,Coogee Beach,0,None,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
3/10/2017,Coogee Beach,0,None,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
4/10/2017,Coogee Beach,0,None,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
5/10/2017,Coogee Beach,0,None,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
6/10/2017,Coogee Beach,0,None,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
7/10/2017,Coogee Beach,0,None,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
8/10/2017,Coogee Beach,0,Likely,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
9/10/2017,Coogee Beach,0,None,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
10/10/2017,Coogee Beach,0,None,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
11/10/2017,Coogee Beach,0,None,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
12/10/2017,Coogee Beach,0,None,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
13/10/2017,Coogee Beach,0,None,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
14/10/2017,Coogee Beach,0,None,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
15/10/2017,Coogee Beach,0,None,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
16/10/2017,Coogee Beach,0,None,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
17/10/2017,Coogee Beach,0,None,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
18/10/2017,Coogee Beach,0,None,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
19/10/2017,Coogee Beach,1,Some,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
20/10/2017,Coogee Beach,0,None,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
21/10/2017,Coogee Beach,0,None,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
22/10/2017,Coogee Beach,0,None,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
23/10/2017,Coogee Beach,0,None,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
24/10/2017,Coogee Beach,0,None,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
26/10/2017,Coogee Beach,0,None,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
27/10/2017,Coogee Beach,0,None,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
28/10/2017,Coogee Beach,0,None,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
29/10/2017,Coogee Beach,1,Some,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
30/10/2017,Coogee Beach,0,None,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
31/10/2017,Coogee Beach,0,None,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
1/11/2017,Coogee Beach,0,None,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
2/11/2017,Coogee Beach,0,None,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
3/11/2017,Coogee Beach,0,None,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
4/11/2017,Coogee Beach,0,None,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
5/11/2017,Coogee Beach,0,None,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
6/11/2017,Coogee Beach,0,None,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
7/11/2017,Coogee Beach,0,None,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
8/11/2017,Coogee Beach,0,None,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
9/11/2017,Coogee Beach,0,None,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
10/11/2017,Coogee Beach,0,None,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
11/11/2017,Coogee Beach,0,None,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
12/11/2017,Coogee Beach,0,None,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
13/11/2017,Coogee Beach,1,Some,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
14/11/2017,Coogee Beach,0,Likely,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
15/11/2017,Coogee Beach,0,None,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
16/11/2017,Coogee Beach,0,Likely,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
17/11/2017,Coogee Beach,0,Likely,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
18/11/2017,Coogee Beach,0,None,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
19/11/2017,Coogee Beach,0,None,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
20/11/2017,Coogee Beach,0,None,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
21/11/2017,Coogee Beach,0,None,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
22/11/2017,Coogee Beach,0,None,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
23/11/2017,Coogee Beach,0,None,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
24/11/2017,Coogee Beach,0,None,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
25/11/2017,Coogee Beach,0,None,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
26/11/2017,Coogee Beach,0,None,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
27/11/2017,Coogee Beach,0,None,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
28/11/2017,Coogee Beach,0,None,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
29/11/2017,Coogee Beach,0,None,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
30/11/2017,Coogee Beach,0,None,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
1/12/2017,Coogee Beach,0,None,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
2/12/2017,Coogee Beach,0,None,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
3/12/2017,Coogee Beach,0,Likely,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
4/12/2017,Coogee Beach,0,None,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
5/12/2017,Coogee Beach,0,None,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
6/12/2017,Coogee Beach,0,None,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
7/12/2017,Coogee Beach,0,None,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
9/12/2017,Coogee Beach,0,Likely,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
10/12/2017,Coogee Beach,0,None,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
11/12/2017,Coogee Beach,0,None,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
12/12/2017,Coogee Beach,1,Some,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
13/12/2017,Coogee Beach,0,None,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
14/12/2017,Coogee Beach,0,None,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
15/12/2017,Coogee Beach,0,None,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
16/12/2017,Coogee Beach,0,Likely,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
17/12/2017,Coogee Beach,0,None,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
18/12/2017,Coogee Beach,0,Likely,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
19/12/2017,Coogee Beach,0,None,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
20/12/2017,Coogee Beach,0,None,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
21/12/2017,Coogee Beach,0,None,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
22/12/2017,Coogee Beach,0,Likely,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
23/12/2017,Coogee Beach,1,Some,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
24/12/2017,Coogee Beach,1,Some,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
25/12/2017,Coogee Beach,0,None,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
26/12/2017,Coogee Beach,0,None,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
27/12/2017,Coogee Beach,0,None,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,Coogee Beach
