time,beach.x,presence,bluebottles,crt_salt,crt_temp,crt_u,crt_v,wnd_sfcWindspeed,wnd_temp,wnd_uas,wnd_vas,wave_hs,wave_t01,wave_cge,wave_fp,wave_cos_dir,wave_dir,wnd_dir
2017-04-24,1,0,0,35.660725,22.778717,-0.09979553,-0.12878811,5.126953125,295.875,-1.1181640625,-4.5712890625,0.8977499,6.962499,3.2250004,0.098375,0.031065948,88.21419,193.74499459342212
2017-04-25,1,0,0,35.66576,22.568588,-0.106509596,-0.14709921,6.26953125,295.875,2.5546875,-5.1015625,1.3816668,7.3941655,8.266667,0.09329167,0.16395918,80.562485,153.39986261817546
2017-04-26,1,0,0,35.66744,22.016052,0.059511095,0.071108125,8.333984375,295.65625,6.5048828125,3.8466796875,1.7588334,7.6033325,14.804166,0.10066668,-0.47828177,127.937004,59.40194003336524
2017-04-28,1,0,0,35.69094,21.315659,0.024719993,0.028687399,4.333984375,294.9375,2.3994140625,2.3642578125,1.5548333,6.775,9.3625,0.11833334,-0.9642704,164.85925,45.422839404670526
2017-04-29,1,0,0,35.74633,21.28453,-0.05890072,-0.06500442,4.4375,294.875,0.6640625,4.0087890625,1.2890835,6.8250003,6.7166667,0.113125004,-0.9453713,161.61797,9.405728212688302
2017-04-30,1,0,0,35.74801,21.268967,-0.0045777764,-0.005798517,3.404296875,294.65625,-0.07421875,-0.0966796875,1.2766668,6.5120826,6.275,0.12454168,-0.9770215,167.92093,217.5126118028564
2017-05-01,1,0,0,35.751366,21.339005,-0.12817773,-0.16510513,4.779296875,294.734375,1.23046875,-3.3896484375,0.8315001,5.8824997,2.2666667,0.12554167,-0.6229059,131.91135,160.0487089975693
2017-05-02,1,0,0,35.74801,21.160004,0.028382214,0.043946654,7.677734375,294.640625,3.1826171875,5.7724609375,1.1690834,5.8120837,6.441667,0.12662502,-0.7243807,141.99635,28.86992326097095
2017-05-05,1,0,0,35.753044,20.817596,-0.11017182,-0.14160588,4.212890625,294.703125,-0.37109375,-3.65234375,1.02925,7.5975,4.8875003,0.084750004,-0.973217,167.29762,185.801586887647
2017-05-06,1,0,0,35.753044,20.747559,-0.11169775,-0.14648885,5.533203125,294.75,1.5146484375,-3.1728515625,0.84491664,6.19875,2.6999996,0.09629166,-0.4859787,122.99984,154.4812332505859
2017-05-07,1,0,1,35.754723,20.584122,-0.040894803,-0.046388134,4.671875,294.640625,1.4287109375,2.7451171875,1.2192501,6.391668,6.0750003,0.11004167,-0.8336859,153.87123,27.494964527322335
2017-05-10,1,0,0,35.76983,20.335098,0.0552385,0.07202368,4.58203125,294.515625,1.90234375,3.7841796875,1.8886667,7.510832,14.624997,0.107833326,-0.92017365,157.22397,26.689118973447023
2017-05-11,1,0,0,35.76815,20.374008,0.03173925,0.045777764,4.978515625,294.390625,1.12890625,4.6767578125,1.6702499,6.875834,10.770833,0.11695833,-0.7587841,140.2545,13.570824223972124
2017-05-12,1,0,0,35.759758,20.30397,-0.08148442,-0.09674367,2.482421875,294.484375,0.2587890625,0.6455078125,1.2390002,7.0674996,6.4291663,0.09279167,-0.14437652,98.424904,21.846230165224654
2017-05-13,1,0,0,35.74801,20.436264,-0.13458663,-0.16968292,3.224609375,294.28125,0.1337890625,-0.8115234375,1.1066669,7.112083,5.0208335,0.097125,0.029148787,88.329094,170.6383339475717
2017-05-14,1,0,0,35.7799,20.545212,0.03540147,0.05767998,6.216796875,294.359375,1.2568359375,5.1865234375,1.1571668,6.478333,4.9583335,0.10279166,-0.096814595,95.62501,13.621745703294437
2017-05-15,1,0,0,35.781578,20.288406,0.14282662,0.1782281,9.2421875,294.265625,4.96875,7.431640625,1.8055001,6.0749993,11.0625,0.14045833,-0.8642364,150.88521,33.766447966056944
2017-05-17,1,0,0,35.82354,20.428482,-0.09430219,-0.11078219,2.974609375,294.125,-0.4765625,-1.1513671875,1.6922501,7.9599996,12.166667,0.108083345,-0.8139653,144.53287,202.4851572506824
2017-05-18,1,0,0,35.816826,20.53743,-0.18250069,-0.22034363,5.01171875,294.234375,-4.359375,-1.9423828125,1.4146668,6.948748,7.8624997,0.110000014,-0.6682615,132.27893,245.9839435583134
2017-05-19,1,0,0,35.76815,20.57634,-0.19409773,-0.24658956,7.720703125,294.25,-3.5126953125,-6.6591796875,1.8378334,6.3974996,14.375001,0.08666667,-0.24099012,104.05937,207.81149897000049
2017-05-20,1,0,0,35.72451,20.623032,-0.110477,-0.13824885,2.16796875,294.140625,0.5869140625,-0.5595703125,1.561,6.9770837,10.216668,0.10679165,-0.19289345,101.511116,133.6337497920763
2017-05-21,1,0,0,35.741295,20.568558,-0.067445904,-0.07629627,2.953125,294.125,0.359375,2.3369140625,1.9249166,8.895833,21.387497,0.08291668,-0.53260446,122.72789,8.742563846512667
2017-05-23,1,0,0,35.73626,20.646378,-0.16266365,-0.20844142,4.654296875,294.21875,-0.1748046875,-4.1201171875,1.5253333,8.433749,11.150001,0.083666675,-0.23808299,104.26221,182.42943763885816
2017-05-24,1,0,0,35.74801,20.49852,-0.020142216,-0.028687399,6.509765625,294.140625,5.9931640625,1.6640625,1.2717501,7.332499,6.9249997,0.1025,-0.02949121,91.794235,74.48214894248821
2017-05-25,1,0,0,35.7564,20.233917,0.0006103702,0.0012207404,3.064453125,293.90625,2.1396484375,0.0615234375,1.4163333,7.5008335,8.545833,0.10058334,-0.5392166,124.61484,88.35297133874127
2017-05-26,1,0,0,35.77822,20.210571,-0.016479995,-0.016479995,3.234375,293.765625,0.0478515625,2.0732421875,1.1497502,7.777084,5.716667,0.09858333,-0.34494832,110.22016,1.3221831499475911
2017-05-27,1,0,0,35.774864,20.288406,-0.15106662,-0.1965392,4.388671875,293.75,0.8125,-3.875,1.1488334,8.413751,6.2625003,0.09175,-0.093380086,95.380974,168.1579238846723
2017-05-28,1,0,0,35.77822,20.179443,-0.10895108,-0.14435256,6.517578125,293.640625,5.0244140625,-1.1806640625,1.0405834,7.184999,4.8833337,0.086833335,0.13236444,82.31303,103.22375968504092
2017-05-29,1,0,0,35.751366,19.790344,0.02990814,0.033265173,6.228515625,293.625,5.7060546875,1.9482421875,1.0203334,6.922499,4.2208333,0.09420835,-0.7652531,144.71556,71.14834060362602
2017-05-30,1,0,0,35.759758,19.494614,-0.046388134,-0.056764428,6.470703125,293.40625,5.1298828125,1.890625,0.9532501,6.4312496,3.45,0.10995833,-0.8835921,153.2567,69.76856989398118
2017-06-03,1,0,0,35.77822,18.973206,0.046998505,0.06439406,7.478515625,292.78125,2.0087890625,7.1630859375,1.8890833,6.4737506,13.145833,0.119041674,-0.88709116,152.7336,15.665422719563992
2017-06-04,1,0,0,35.76647,19.058807,-0.11963256,-0.13824885,3.880859375,292.75,1.5556640625,2.9501953125,1.3130835,5.9970837,5.633333,0.136375,-0.8541667,148.6792,27.803077670629705
2017-06-05,1,0,0,35.764793,19.004333,-0.06256294,-0.07721183,3.71875,293.078125,3.41796875,0.0,1.0656668,6.527084,4.05,0.12954171,-0.7576041,139.47705,90.0
2017-06-06,1,0,0,35.751366,18.708603,0.11658071,0.15778069,10.951171875,293.015625,4.5986328125,9.1875,1.7940001,6.0737495,13.862499,0.126875,-0.95236665,166.83473,26.589406448517764
2017-06-07,1,1,2,35.672478,18.83313,0.0799585,0.122684404,7.90625,293.0,-3.12890625,7.1279296875,2.2990832,6.5183334,20.070833,0.11333335,-0.96513563,165.40128,336.3002434703235
2017-06-08,1,1,2,35.660725,18.763092,-0.07080294,-0.06927702,6.224609375,292.890625,-1.72265625,5.8486328125,1.7922502,6.040833,10.566666,0.12958334,-0.5662759,125.41486,343.588190375654
2017-06-09,1,0,0,35.674156,18.73973,-0.09063997,-0.08819849,6.658203125,292.984375,-3.7158203125,5.2685546875,1.7473332,5.713333,9.745834,0.13104166,-0.36571407,111.52918,324.8053461961738
2017-06-10,1,1,2,35.662403,19.089935,-0.14862514,-0.17242958,5.025390625,293.0,-2.30859375,3.8037109375,1.6481668,6.169584,9.283333,0.11945834,-0.06714905,93.882034,328.745097924233
2017-06-11,1,0,0,35.66744,19.261154,-0.1330607,-0.16296884,2.904296875,292.890625,1.7412109375,-0.1572265625,1.3848332,7.2987494,7.5291667,0.11324999,0.0638035,86.341644,95.1596585390813
2017-06-12,1,0,0,35.674156,19.268936,-0.071108125,-0.0756859,5.66015625,292.875,-0.16015625,5.0615234375,1.1660001,6.397917,5.1208334,0.11166666,-0.22464572,103.13145,358.18765700121025
2017-06-13,1,1,2,35.648975,18.864258,-0.006103702,0.0027466659,5.533203125,292.984375,0.0205078125,5.41015625,1.25025,5.5379167,5.1041665,0.122,-0.7395626,139.16966,0.2171851276069105
2017-06-14,1,0,0,35.648975,18.87204,-0.07415998,-0.08819849,2.6015625,292.78125,1.0849609375,-0.65625,1.4821668,7.806667,10.366668,0.10108334,-0.45847782,117.4881,121.16808614357537
2017-06-15,1,0,0,35.637226,19.043243,-0.1248207,-0.15106662,2.791015625,292.75,0.5595703125,0.2353515625,1.4115001,8.375833,9.487499,0.103875004,-0.45878115,117.59569,67.18870078759386
2017-06-16,1,0,0,35.640583,19.06659,-0.067751095,-0.0756859,4.189453125,292.859375,1.2802734375,3.9150390625,1.4148334,7.464167,9.212499,0.08158333,-0.6204109,128.3958,18.10848067793057
2017-06-17,1,0,0,35.637226,18.98877,-0.024719993,-0.019837031,6.69921875,292.984375,1.2451171875,6.5400390625,1.0356668,6.1975,3.9875,0.112916656,-0.31552184,108.58769,10.779186981983116
2017-06-18,1,0,0,35.635548,18.802002,0.036317028,0.06103702,9.228515625,293.328125,0.16796875,9.1650390625,1.6294168,5.3537498,8.070834,0.15333334,-0.8330686,147.55348,1.0499489543097411
2017-06-19,1,0,0,35.625477,19.261154,-0.055848874,-0.0491348,6.640625,293.484375,0.5712890625,6.5703125,2.0008333,6.91625,17.091665,0.112166665,-0.38942015,114.04714,4.969373244885503
2017-06-20,1,0,0,35.63219,19.24559,-0.0717185,-0.0839259,3.294921875,293.828125,1.4765625,1.37109375,2.0325835,8.51375,19.441668,0.09433333,-0.11165687,96.41247,47.12109639666147
2017-06-21,1,0,0,35.64226,19.18332,-0.024719993,-0.01861629,6.46484375,293.65625,0.7451171875,6.234375,1.9052497,7.6216674,15.929166,0.09424999,-0.35284713,110.90643,6.81552156296965
2017-06-22,1,0,0,35.648975,19.77478,-0.055543687,-0.06653035,3.08984375,293.734375,1.5634765625,-0.6865234375,1.7345003,8.0025,13.574998,0.09650001,-0.5483561,123.28295,113.7063049189358
2017-06-23,1,0,0,35.657368,19.704727,-0.06805628,-0.08972442,4.796875,293.640625,4.4970703125,-0.9287109375,1.487,8.729584,10.608333,0.095500015,-0.46687588,117.95441,101.66838487640712
2017-06-24,1,0,0,35.669117,19.471268,0.01617481,0.019226661,5.140625,293.625,4.6279296875,1.0068359375,1.4329166,7.8725,9.654166,0.100625016,-0.861485,152.40645,77.72619161636186
2017-06-25,1,0,0,35.685905,19.385666,0.057985168,0.067751095,5.51171875,293.515625,5.0087890625,1.29296875,1.2796668,7.820833,7.4041667,0.10075,-0.98003453,168.67073,75.52565173813889
2017-06-26,1,0,0,35.69262,19.276718,0.0024414808,0.0048829615,3.005859375,293.390625,2.0908203125,1.2119140625,1.1283332,7.2095833,5.295833,0.101375006,-0.98783255,171.10417,59.90188870980825
2017-06-27,1,0,0,35.694298,19.261154,0.007934812,0.010376293,2.36328125,293.484375,2.0234375,-0.8779296875,1.1497499,7.2825,5.683333,0.108291686,-0.9870418,170.9208,113.45507243643232
2017-06-28,1,0,0,35.69094,19.587997,-0.10315256,-0.12787256,4.662109375,293.609375,4.1513671875,0.1943359375,0.82041675,7.437917,3.0416663,0.09420833,-0.9554837,163.07977,87.31979714551949
2017-06-29,1,0,0,35.699333,19.486832,0.06927702,0.08484146,5.94140625,293.515625,5.125,2.7216796875,0.9255001,5.4058337,2.9083328,0.12245834,-0.95504147,164.06648,62.0290408795268
2017-07-02,1,0,0,35.716118,19.128845,-0.03723258,-0.048829615,3.654296875,293.328125,1.4619140625,-3.0654296875,1.740167,8.21375,13.379167,0.10350001,-0.8745322,151.03755,154.50336362121186
2017-07-03,1,0,0,35.721153,18.957642,-0.0695822,-0.093386635,5.919921875,293.265625,1.265625,-5.6513671875,1.3593335,7.5204163,8.075,0.10124999,-0.7512719,139.10536,167.37687833568248
2017-07-04,1,0,0,35.684227,19.004333,-0.08636738,-0.11627552,5.95703125,293.140625,4.0068359375,-4.2626953125,0.762,7.4862494,2.4416666,0.114291675,-0.62783927,129.05406,136.77216661468606
2017-07-05,1,0,0,35.689262,18.825348,-0.0003051851,-0.0073244423,6.0859375,293.015625,5.5693359375,-0.34765625,0.6060834,5.6295834,1.2624999,0.13929167,-0.8380687,157.9665,93.57195606776396
2017-07-07,1,0,0,35.687584,18.475143,0.048524432,0.05279702,5.08203125,292.78125,4.7998046875,-0.7119140625,0.59466666,6.806666,1.3625001,0.11475,-0.9846646,170.85315,98.43668582725684
2017-07-08,1,0,0,35.69094,18.311722,0.05645924,0.0634785,5.009765625,292.75,4.7626953125,-0.5234375,0.65800005,6.0762506,1.4541665,0.130875,-0.99486524,174.4833,96.27184280999523
2017-07-09,1,0,0,35.69262,18.226105,0.10010071,0.11719108,5.130859375,292.53125,4.9375,-0.6083984375,0.52091664,5.898334,0.91250014,0.12179166,-0.9761694,167.7834,97.02457341108776
2017-07-10,1,0,0,35.697655,18.506271,0.07904294,0.095828116,5.673828125,292.5,5.40234375,1.453125,0.568,5.8687496,1.1458334,0.11287501,-0.9910361,172.65816,74.94488412426523
2017-07-11,1,0,0,35.695976,18.42067,0.15533921,0.19898069,7.59375,292.609375,1.4111328125,7.3095703125,1.3619169,5.5687504,6.775,0.12620834,-0.9807663,168.89554,10.926688828385466
2017-07-12,1,0,0,35.689262,18.397324,0.08453627,0.10681479,3.982421875,292.625,1.1884765625,2.9775390625,1.2986667,5.844999,5.595833,0.14912501,-0.9416105,161.24203,21.75927786129273
2017-07-13,1,0,0,35.650654,18.75531,-0.118717,-0.15259254,5.099609375,292.625,1.1484375,-4.4951171875,1.1551667,6.36375,4.7416673,0.12595834,-0.7653236,140.35052,165.6683296152246
2017-07-14,1,0,0,35.659046,18.677475,-0.090029605,-0.11719108,5.25390625,292.625,3.19140625,-2.5615234375,0.89791673,6.5941663,2.979167,0.11791667,-0.51719886,121.266426,128.75162833496177
2017-07-15,1,0,0,35.66744,18.61522,-0.036317028,-0.03997925,4.125,292.625,3.4970703125,1.9267578125,0.74608344,5.9504166,1.8166666,0.12654166,-0.7307091,138.91295,61.14684362331383
2017-07-16,1,0,0,35.675835,18.506271,-0.10620441,-0.1312296,3.8671875,292.625,2.11328125,-2.4013671875,0.58933336,5.3733335,1.0291667,0.14416668,-0.8924904,153.4565,138.65117228152087
2017-07-17,1,0,0,35.685905,18.5374,-0.10498367,-0.13580737,4.75,292.734375,1.8720703125,-4.21875,0.46225002,5.2641664,0.6083334,0.163125,-0.14299104,99.54817,156.07074523254903
2017-07-18,1,0,0,35.695976,18.482925,-0.035096288,-0.053102206,6.00390625,292.75,4.8427734375,-2.23046875,0.55125004,5.0525002,0.8833334,0.15583335,0.45546827,62.28945,114.72969740467984
2017-07-23,1,0,0,35.727867,18.218323,-0.003051851,-0.010681478,4.81640625,292.765625,4.0185546875,-1.96875,1.4166666,9.378332,11.516667,0.08808333,-0.81535095,144.76274,116.10092413420648
2017-07-24,1,0,0,35.737938,18.08603,0.0552385,0.06500442,5.5859375,292.53125,5.3232421875,0.6650390625,0.9725833,6.9308333,3.820834,0.104624994,-0.9721479,167.79068,82.87886469014347
2017-07-25,1,0,0,35.742973,18.179413,-0.054628134,-0.0799585,5.74609375,292.390625,3.8720703125,-3.7724609375,1.1868334,8.617501,8.420833,0.06450001,-0.9981587,178.53485,134.2534697504197
2017-07-26,1,1,2,35.761436,18.101593,0.043336283,0.052186653,7.30078125,292.484375,6.6416015625,2.8271484375,1.4757501,6.605416,11.9875,0.08825001,-0.9921909,181.86185,66.9418699733344
2017-07-27,1,0,0,35.763115,18.08603,0.07202368,0.08484146,5.12890625,292.390625,0.67578125,-4.15234375,1.7604171,7.611667,13.929166,0.10170833,-0.97448105,167.93657,170.75632952977685
2017-07-28,1,0,0,35.707726,17.953735,-0.014648885,-0.024719993,7.091796875,292.703125,6.7646484375,1.1923828125,1.3920833,7.0049996,8.145833,0.104125015,-0.9744236,167.58089,80.00334515359486
2017-07-29,1,0,0,35.721153,17.844788,-0.10681479,-0.14038515,5.619140625,292.75,2.2958984375,-4.83984375,1.0294167,6.242084,4.2958336,0.12325001,-0.87184525,155.12056,154.6215301940888
2017-07-30,1,0,0,35.727867,17.899261,-0.10803552,-0.13611256,5.984375,292.640625,2.62109375,-1.6806640625,0.6170834,5.017916,1.225,0.107250005,0.040516496,87.62962,122.66828315115464
2017-07-31,1,0,0,35.647297,18.397324,0.04608295,0.05859554,6.451171875,292.734375,5.3798828125,3.2392578125,1.2892501,5.910416,7.495833,0.12945835,-0.76396734,145.70042,58.94761661275959
2017-08-01,1,0,0,35.662403,18.140503,0.099490345,0.12787256,7.873046875,292.640625,3.8720703125,6.7197265625,2.4077504,7.4462495,23.533335,0.10695833,-0.9555845,162.875,29.951595146437683
2017-08-02,1,0,0,35.672478,18.00821,0.025635548,0.03784295,5.384765625,292.625,1.7509765625,4.8955078125,2.1335833,7.724583,19.3375,0.101416685,-0.8912098,153.49493,19.68060894803716
2017-08-03,1,0,0,35.648975,18.26503,-0.08026368,-0.10559404,5.978515625,292.40625,0.9970703125,-4.4833984375,1.6570835,6.779167,10.541666,0.108166665,-0.59975284,127.82473,167.46194272434616
2017-08-04,1,0,0,35.652332,18.109375,-0.028382214,-0.048219245,6.53125,292.375,5.66015625,-2.4775390625,0.9945,6.3920836,3.979166,0.10516667,-0.605918,127.375046,113.63974847664304
2017-08-05,1,0,0,35.670795,18.023773,-0.09643849,-0.12665181,6.521484375,292.484375,4.3359375,-3.80078125,0.6747501,7.4533324,2.041667,0.10337499,-0.53938216,122.6587,131.2370462351334
2017-08-06,1,0,0,35.650654,18.218323,-0.17731254,-0.23224586,7.85546875,292.390625,2.9384765625,-7.1103515625,0.7070833,4.635833,1.6166669,0.10429168,0.33479643,69.70139,157.54628714404112
2017-08-08,1,0,0,35.695976,17.875916,-0.039674062,-0.053712577,7.615234375,292.25,7.1279296875,2.1796875,1.5831667,7.1804156,10.5125,0.110333346,-0.9965263,175.67105,72.99661341863396
2017-08-09,1,0,0,35.71276,17.72026,-0.07324442,-0.091250345,3.603515625,292.25,1.0947265625,-0.7958984375,1.5325834,7.657083,9.637501,0.105375014,-0.9897721,172.1919,126.01825517720545
2017-08-10,1,0,0,35.716118,17.922607,-0.1513718,-0.1944029,5.728515625,292.25,1.7451171875,-5.28515625,1.3753334,8.011668,8.420833,0.10362501,-0.955507,163.23907,161.7271816190614
2017-08-11,1,0,0,35.719475,18.031555,-0.07446516,-0.095828116,5.59765625,292.03125,4.724609375,1.80078125,1.0584168,7.759583,4.8666663,0.10166668,-0.925908,158.16614,69.13569309425083
2017-08-12,1,0,0,35.697655,17.650223,0.02929777,0.029602954,6.5703125,291.890625,6.26171875,1.4716796875,0.7816668,6.4449997,2.3833334,0.102,-0.98900056,172.72496,76.77392456609346
2017-08-13,1,0,0,35.697655,17.611313,0.046388134,0.05981628,3.197265625,291.875,0.8330078125,-0.53515625,1.2112501,7.655833,6.270834,0.09641666,-0.99761015,176.1208,122.71824873926528
2017-08-14,1,0,0,35.699333,17.580185,-0.0003051851,-0.0042725913,3.826171875,291.984375,2.3544921875,-2.62109375,1.1606666,8.037084,5.704167,0.10525,-0.99036723,172.18741,138.06708621385133
2017-08-15,1,0,0,35.719475,17.51793,-0.15381329,-0.21057771,6.693359375,292.0,1.125,-5.6357421875,1.0940001,6.0316663,4.070833,0.12070834,-0.32349306,117.023865,168.71107107669832
2017-08-16,1,0,0,35.72283,17.533493,-0.023804437,-0.041810356,6.94140625,292.328125,6.3271484375,-1.4052734375,0.98,6.2641664,3.3291664,0.12504165,0.32966003,68.01773,102.52225309222943
2017-08-21,1,0,0,35.684227,17.222198,-0.1556444,-0.19592883,2.67578125,291.515625,1.7294921875,-0.5859375,1.862,8.635835,17.079166,0.096833326,-0.8284425,145.98738,108.71595073121888
2017-08-22,1,0,0,35.66744,17.331161,-0.20630512,-0.24842067,2.505859375,291.28125,0.1220703125,-0.9296875,1.1139168,7.694166,5.225,0.111833334,-0.7618985,139.66249,172.51971144211657
2017-08-23,1,0,0,35.662403,17.44011,-0.15625477,-0.1944029,5.044921875,291.359375,1.6953125,-0.10546875,0.8158334,5.542499,2.1750004,0.15220834,-0.29011902,107.85109,93.5598960511009
2017-08-24,1,0,0,35.650654,17.121033,-0.047914058,-0.040894803,10.537109375,291.265625,2.5244140625,10.1689453125,1.9360002,5.6716666,13.020833,0.14304166,-0.96092755,165.77753,13.941693925511116
2017-08-25,1,0,0,35.662403,16.934265,-0.009460738,-0.0021362957,6.779296875,291.46875,1.4853515625,5.96875,1.7270837,5.8595824,9.900001,0.13779168,-0.92825913,158.7382,13.974466687738982
2017-08-26,1,0,0,35.66744,17.043213,-0.09277627,-0.11017182,4.380859375,291.390625,2.3857421875,-0.30078125,0.9641668,5.7112503,3.033333,0.15695833,-0.7900284,142.35217,97.18562540194318
2017-08-27,1,0,0,35.617085,17.24556,0.14770958,0.18677327,9.54296875,291.375,6.0419921875,6.826171875,1.9595833,6.5395827,22.845833,0.13075,-0.94191533,163.48285,41.512735468246206
2017-08-29,1,0,0,35.638905,17.175507,-0.15503404,-0.18341625,3.79296875,291.59375,0.7841796875,0.1767578125,1.5755833,6.9729156,9.745833,0.12329168,-0.80950165,144.91586,77.29754636989964
2017-08-30,1,0,0,35.605335,17.868134,-0.102847375,-0.106509596,9.341796875,291.84375,2.7177734375,8.5966796875,2.1217504,6.9812493,22.7875,0.10262501,-0.82868576,149.57967,17.543944883604922
2017-09-01,1,0,0,35.63219,17.556839,-0.13031404,-0.15808588,3.552734375,291.515625,0.8193359375,1.7578125,1.9965835,7.4891667,16.5375,0.104875,-0.89347816,153.42052,24.99074932840125
2017-09-02,1,0,0,35.630512,17.938171,-0.18677327,-0.237434,4.48046875,291.609375,-0.7939453125,-4.0888671875,1.4903336,7.54125,9.195834,0.10570834,-0.7975659,143.02861,190.98852306724055
2017-09-03,1,0,0,35.64226,17.992645,-0.17426069,-0.2230903,7.201171875,291.625,2.0302734375,-1.6220703125,1.3404168,6.1029167,6.1541657,0.12379167,-0.0895445,95.52558,128.6228193763926
2017-09-04,1,0,0,35.657368,17.899261,-0.14221625,-0.18860438,6.857421875,291.734375,6.3603515625,-2.1630859375,0.79200006,5.4499993,2.158333,0.11829165,-0.26020923,107.48264,108.78260672845936
2017-09-05,1,0,0,35.652332,17.735825,-0.09308145,-0.13000885,7.294921875,291.75,6.7763671875,-1.3486328125,0.70558333,4.56375,1.7291666,0.10466666,-0.9844449,184.47084,101.2559338065771
2017-09-11,1,0,0,35.685905,17.81366,-0.13489181,-0.18127994,3.568359375,291.59375,0.3583984375,-2.984375,1.5028334,8.250417,10.424999,0.09554168,-0.95287937,162.5745,173.15205155149215
2017-09-12,1,0,0,35.67919,17.961517,-0.16663106,-0.2313303,5.228515625,291.515625,-0.26171875,-4.8857421875,1.02075,6.32625,3.8541667,0.10608334,-0.55280167,127.55745,183.06628158123524
2017-09-13,1,0,0,35.67919,17.992645,-0.023499252,-0.043031096,8.04296875,291.390625,6.8173828125,-0.69140625,0.9308335,5.3920836,3.1958332,0.124333344,0.0988035,84.25557,95.79103045060054
2017-09-15,1,0,0,35.69094,17.416763,0.011902219,0.0073244423,5.74609375,291.125,4.5419921875,-0.2255859375,1.107,7.6499996,5.375,0.096999995,-0.9999719,180.10834,92.8433580405644
2017-09-16,1,0,0,35.694298,17.36229,-0.005798517,-0.003357036,6.6640625,291.015625,3.5537109375,3.9111328125,1.6831669,6.8058333,13.208335,0.11591667,-0.9901063,173.98459,42.25873206231296
2017-09-17,1,0,0,35.70437,17.424545,-0.07080294,-0.08087405,3.966796875,291.109375,-0.3271484375,-1.6298828125,1.8457503,8.431251,16.616667,0.088541664,-0.9952869,174.45833,191.34953784525572
2017-09-18,1,0,0,35.69262,17.595749,-0.17578661,-0.23041475,6.791015625,291.015625,-0.71484375,-5.3212890625,1.4940003,6.787083,8.808333,0.095916666,-0.50264037,126.36327,187.6511134271114
2017-09-19,1,0,0,35.687584,17.626877,-0.031434067,-0.036927395,6.4140625,291.21875,5.1806640625,3.4453125,1.396,6.8458333,8.575,0.10458333,-0.5359123,128.52264,56.37478335692418
2017-09-20,1,0,0,35.677513,17.634659,-0.119327374,-0.14160588,3.27734375,291.03125,-0.4072265625,-1.5517578125,1.5098333,7.2787495,9.183332,0.108,-0.98477125,170.26265,194.7045088349193
2017-09-21,1,0,0,35.66744,17.798096,-0.14404736,-0.20081179,4.599609375,291.109375,-0.97265625,-4.0009765625,1.2100836,6.7483335,5.5958333,0.10875001,-0.85306937,151.23778,193.66381296290027
2017-09-22,1,0,0,35.660725,17.93039,-0.11993774,-0.17670217,4.21484375,291.5625,-1.2802734375,-3.74609375,0.9968334,5.8612494,3.2416666,0.12270835,-0.23899032,105.348076,198.8684915752876
2017-09-23,1,0,0,35.660725,17.9693,-0.11413923,-0.16479996,6.6328125,291.296875,0.2509765625,-4.8798828125,1.3331667,5.4599996,5.808334,0.13816668,0.5023347,59.68422,177.05582295529598
2017-09-24,1,0,0,35.66576,18.078247,-0.018311106,-0.03875851,5.33203125,291.578125,4.5185546875,-0.8310546875,1.3247501,7.4270825,6.8875003,0.11066667,0.62027687,51.654114,100.42140077495594
2017-09-25,1,0,0,35.674156,18.039337,0.08239998,0.09460738,5.927734375,291.734375,5.39453125,2.0087890625,1.1419165,7.584999,5.5541663,0.10479167,-0.016475854,91.37983,69.5759226669694
2017-09-26,1,0,0,35.695976,17.875916,-0.0695822,-0.067751095,4.5,291.640625,-2.5869140625,0.7509765625,1.6305833,6.972916,10.608334,0.10270834,-0.9812649,169.34302,286.18791928983234
2017-09-27,1,0,0,35.695976,18.140503,-0.18707846,-0.24384288,6.3125,291.625,-1.57421875,-4.9482421875,1.9333333,6.4395833,14.120833,0.12033335,0.055571973,86.01198,197.64779053171912
2017-09-28,1,1,2,35.695976,18.288376,-0.02929777,-0.050050355,5.6796875,291.84375,4.5390625,0.8447265625,1.264,7.761666,7.3083324,0.117708325,0.06347611,85.76701,79.45776838771519
2017-09-29,1,0,0,35.709404,18.249466,0.0491348,0.06042665,3.828125,291.765625,3.4169921875,-0.8447265625,1.0162501,7.1912503,4.35,0.10512501,-0.9744827,167.2747,103.88588142827592
2017-09-30,1,0,0,35.719475,18.187195,0.020142216,0.024109622,5.248046875,292.1875,2.94921875,2.4521484375,1.5305834,7.0304165,12.966664,0.09,-0.98547345,170.72572,50.257935206208856
2017-10-01,1,0,0,35.72283,18.30394,-0.122989595,-0.14404736,3.41015625,292.46875,-2.20703125,-1.3173828125,1.5397501,7.255833,10.445834,0.097833335,-0.98481464,170.17517,239.166910621529
2017-10-02,1,0,0,35.699333,18.57631,-0.21973327,-0.2722251,5.947265625,292.5,-2.38671875,-4.9453125,1.3944165,5.972916,6.8625007,0.13416667,-0.26671878,110.76054,205.7629991164214
2017-10-03,1,0,0,35.706047,18.817566,-0.20111698,-0.27161473,6.09375,292.390625,-1.8955078125,-4.3046875,1.2589167,5.69,5.233333,0.155625,0.211438,77.718506,203.76560948846603
2017-10-04,1,0,0,35.70101,18.965424,-0.17761773,-0.23438215,2.947265625,292.59375,0.13671875,2.0849609375,1.01225,6.2516656,3.6541662,0.123375006,-0.0033558656,90.19306,3.7517290705259834
